"","SPNO","Species_Name","Sex","Size","Chela","Shell_Cond","Egg_Color","Egg_Cond","Clutch","Random","Collection_Comments","ANOM_ID","PCR_result","Year","Index_Site","General_Location","Collected_By","Reference_NO","DNA_Plate_No","DNA_Well_No","Host_Tissue","Preservative","Sample_Status","C_V_H","CRUISE","VESSEL","HAUL","STATIONID","Visual_Positive"
"1109",20141257,"Chionoecetes opilio",2,51,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"E9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1110",20141268,"Chionoecetes opilio",2,52,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"B9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1111",20141275,"Chionoecetes opilio",2,52,NA,3,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",6,"F4","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_97",201401,94,97,"JI2120",NA
"1112",20141276,"Chionoecetes opilio",2,52,NA,2,0,0,1,NA,"",NA,0,2014,6,"EBS","SAP","",6,"G4","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_97",201401,94,97,"JI2120",NA
"1113",20141277,"Chionoecetes opilio",2,52,NA,3,0,0,1,NA,"",NA,0,2014,6,"EBS","SAP","",6,"B5","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_97",201401,94,97,"JI2120",NA
"1114",20141281,"Chionoecetes opilio",2,53,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"C5","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1115",20141282,"Chionoecetes opilio",2,53,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"H5","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1116",20141283,"Chionoecetes opilio",2,53,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"A7","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1117",20141287,"Chionoecetes opilio",2,54,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"F5","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1118",20141291,"Chionoecetes opilio",2,54,NA,3,0,0,1,NA,"",NA,0,2014,6,"EBS","SAP","",6,"B4","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_97",201401,94,97,"JI2120",NA
"1119",20141294,"Chionoecetes opilio",2,55,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"F6","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1120",20141295,"Chionoecetes opilio",2,55,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"G6","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1121",20141296,"Chionoecetes opilio",2,55,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"B7","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1122",20141301,"Chionoecetes opilio",2,55,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"C7","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1123",20141302,"Chionoecetes opilio",2,55,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"H7","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1124",20141303,"Chionoecetes opilio",2,55,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"A8","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1125",20141304,"Chionoecetes opilio",2,55,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"A9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1126",20141305,"Chionoecetes opilio",2,55,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"C9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1127",20141306,"Chionoecetes opilio",2,55,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"F9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1128",20141307,"Chionoecetes opilio",2,55,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"G9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1129",20141315,"Chionoecetes opilio",2,56,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"B6","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1130",20141316,"Chionoecetes opilio",2,56,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"C6","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1131",20141317,"Chionoecetes opilio",2,56,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"H8","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1132",20141321,"Chionoecetes opilio",2,57,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"A6","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1133",20141322,"Chionoecetes opilio",2,57,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"D7","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1134",20141323,"Chionoecetes opilio",2,57,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"E7","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1135",20141324,"Chionoecetes opilio",2,57,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"H9","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_126",201401,94,126,"JI2221",NA
"1136",20141328,"Chionoecetes opilio",2,57,NA,3,0,0,1,NA,"",NA,0,2014,6,"EBS","SAP","",6,"F2","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_97",201401,94,97,"JI2120",NA
"1137",20141331,"Chionoecetes opilio",2,58,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"F7","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1138",20141332,"Chionoecetes opilio",2,58,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"C8","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1139",20141333,"Chionoecetes opilio",2,59,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"D10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_126",201401,94,126,"JI2221",NA
"1140",20141337,"Chionoecetes opilio",2,60,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"D8","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1141",20141340,"Chionoecetes opilio",2,64,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"H11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_127",201401,94,127,"I-22",NA
"1142",20141341,"Chionoecetes opilio",2,67,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"B8","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_125",201401,94,125,"I-21",NA
"1143",20141342,"Chionoecetes opilio",2,67,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"D11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_127",201401,94,127,"I-22",NA
"1144",20141343,"Chionoecetes opilio",2,68,NA,2,0,0,0,NA,"",NA,0,2014,6,"EBS","SAP","",2,"G11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_127",201401,94,127,"I-22",NA
"1145",20141344,"Chionoecetes opilio",2,68,NA,3,0,0,1,NA,"",NA,0,2014,6,"EBS","SAP","",2,"G12","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_127",201401,94,127,"I-22",NA
"1146",20141345,"Chionoecetes opilio",2,72,NA,3,0,0,1,NA,"",NA,0,2014,6,"EBS","SAP","",2,"C12","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_127",201401,94,127,"I-22",NA
"1147",20141346,"Chionoecetes opilio",2,74,NA,3,4,1,6,NA,"",NA,0,2014,6,"EBS","SAP","",2,"E11","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_127",201401,94,127,"I-22",NA
"1148",20141347,"Chionoecetes opilio",2,75,NA,2,4,1,5,NA,"",NA,0,2014,6,"EBS","SAP","",2,"E10","Leg muscle","Frozen at sea, then transferred to 100% EtOH","Used Up/Thrown Away","201401_94_126",201401,94,126,"JI2221",NA
"1149",20152542,"Chionoecetes bairdi",1,17.3,2.2,2,NA,NA,NA,NA,"0.1 mL blood",NA,1,2015,1,"EBS","SAP","",25,"B6","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1150",20152402,"Chionoecetes bairdi",1,17.8,2,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",24,"B1","Blood","EtOH 100%","Available","201501_94_195",201501,94,195,"L-28",0
"1151",20152541,"Chionoecetes bairdi",1,18.6,2.2,2,NA,NA,NA,NA,"0.1 mL blood",NA,0,2015,1,"EBS","SAP","",25,"A6","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1152",20152540,"Chionoecetes bairdi",1,20.6,2.6,2,NA,NA,NA,NA,"0.1 mL blood",387,1,2015,1,"EBS","SAP","",25,"H5","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",1
"1153",20152534,"Chionoecetes bairdi",1,22.5,2.9,2,NA,NA,NA,NA,"0.1 mL blood",NA,1,2015,1,"EBS","SAP","",25,"B5","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1154",20152538,"Chionoecetes bairdi",1,22.7,2.8,2,NA,NA,NA,NA,"0.1 mL blood, hepatopancreas?",387,3,2015,1,"EBS","SAP","",25,"F5","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",1
"1155",20152536,"Chionoecetes bairdi",1,23.2,3,2,NA,NA,NA,NA,"0.1 mL blood",NA,1,2015,1,"EBS","SAP","",25,"D5","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1156",20152401,"Chionoecetes bairdi",1,24,2.8,2,NA,NA,NA,NA,"0.1 ml blood",NA,0,2015,1,"EBS","SAP","",24,"A1","Blood","EtOH 100%","Available","201501_94_195",201501,94,195,"L-28",0
"1157",20152567,"Chionoecetes bairdi",1,24.5,3.2,2,NA,NA,NA,NA,"0.1 mL blood",NA,0,2015,1,"EBS","SAP","",25,"C9","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1158",20152535,"Chionoecetes bairdi",1,24.6,3,2,NA,NA,NA,NA,"0.1 mL blood",NA,0,2015,1,"EBS","SAP","",25,"C5","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1159",20152537,"Chionoecetes bairdi",1,24.6,3.2,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"E5","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1160",20152442,"Chionoecetes bairdi",1,25.7,3.3,2,NA,NA,NA,NA,"0.1 ml blood",NA,3,2015,1,"EBS","SAP","",24,"B6","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1161",20152452,"Chionoecetes bairdi",1,26,NA,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",24,"D7","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1162",20152460,"Chionoecetes bairdi",1,27.3,NA,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",24,"D8","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1163",20152450,"Chionoecetes bairdi",1,27.5,NA,2,NA,NA,NA,NA,"0.1 ml blood",NA,0,2015,1,"EBS","SAP","",24,"B7","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1164",20152596,"Chionoecetes bairdi",1,27.7,3.8,2,NA,NA,NA,NA,"0.1 mL blood",NA,1,2015,1,"EBS","SAP","",25,"H12","Blood","EtOH 100%","Available","201501_94_195",201501,94,195,"L-28",0
"1165",20152454,"Chionoecetes bairdi",1,29,NA,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"F7","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1166",20152467,"Chionoecetes bairdi",1,30.7,NA,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",24,"C9","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1167",20152466,"Chionoecetes bairdi",1,31.2,NA,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",24,"B9","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1168",20152532,"Chionoecetes bairdi",1,31.8,3.7,2,NA,NA,NA,NA,"0.1 mL blood",NA,1,2015,1,"EBS","SAP","",25,"H4","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1169",20152528,"Chionoecetes bairdi",1,32,4.1,2,NA,NA,NA,NA,"",387,1,2015,1,"EBS","SAP","",25,"D4","Blood","EtOH 100%","Available","201501_94_184",201501,94,184,"L-30",1
"1170",20152533,"Chionoecetes bairdi",1,32.4,3.9,2,NA,NA,NA,NA,"0.1 mL blood",NA,1,2015,1,"EBS","SAP","",25,"A5","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1171",20152471,"Chionoecetes bairdi",1,32.7,NA,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"G9","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1172",20152559,"Chionoecetes bairdi",1,32.9,4.4,2,NA,NA,NA,NA,"0.1 mL blood",NA,1,2015,1,"EBS","SAP","",25,"C8","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1173",20152563,"Chionoecetes bairdi",1,34.6,4.9,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"G8","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1174",20152519,"Chionoecetes bairdi",1,34.9,4.4,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"C3","Blood","EtOH 100%","Available","201501_94_182",201501,94,182,"M-29",0
"1175",20152560,"Chionoecetes bairdi",1,35.2,4.4,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",25,"D8","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1176",20152457,"Chionoecetes bairdi",1,37,NA,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"A8","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1177",20152531,"Chionoecetes bairdi",1,38.5,4.7,2,NA,NA,NA,NA,"0.1 mL blood",NA,1,2015,1,"EBS","SAP","",25,"G4","Blood","EtOH 100%","Available","201501_94_192",201501,94,192,"K-27",0
"1178",20152557,"Chionoecetes bairdi",1,39,5.3,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",25,"A8","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1179",20152556,"Chionoecetes bairdi",1,41.9,5.2,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"H7","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1180",20152553,"Chionoecetes bairdi",1,42.8,5.46,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"E7","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1181",20152564,"Chionoecetes bairdi",1,42.8,5.3,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",25,"H8","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1182",20152525,"Chionoecetes bairdi",1,43.6,5.4,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",25,"A4","Blood","EtOH 100%","Available","201501_94_184",201501,94,184,"L-30",0
"1183",20152530,"Chionoecetes bairdi",1,44.5,5.2,2,NA,NA,NA,NA,"",NA,3,2015,1,"EBS","SAP","",25,"F4","Blood","EtOH 100%","Available","201501_94_184",201501,94,184,"L-30",0
"1184",20152550,"Chionoecetes bairdi",1,44.7,5.5,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",25,"B7","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1185",20152558,"Chionoecetes bairdi",1,44.8,5.4,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"B8","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1186",20152566,"Chionoecetes bairdi",1,45.8,5.9,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",25,"B9","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1187",20152565,"Chionoecetes bairdi",1,48,6.3,2,NA,NA,NA,NA,"",NA,3,2015,1,"EBS","SAP","",25,"A9","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1188",20152449,"Chionoecetes bairdi",1,48.3,6.4,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"A7","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1189",20152554,"Chionoecetes bairdi",1,51.5,6.8,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"F7","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1190",20152551,"Chionoecetes bairdi",1,52.5,6.8,2,NA,NA,NA,NA,"well C7 may be empty & contents instead in well D7",NA,0,2015,1,"EBS","SAP","",25,"C7","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1191",20151550,"Chionoecetes bairdi",1,54,6,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",15,"B7","Blood","EtOH 100%","Available","201501_162_211",201501,162,211,"L-31",0
"1192",20152561,"Chionoecetes bairdi",1,55.2,7.4,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"E8","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1193",20152470,"Chionoecetes bairdi",1,55.7,7.5,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",24,"F9","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1194",20152456,"Chionoecetes bairdi",1,58.7,7.9,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",24,"H7","Blood","EtOH 100%","Available","201501_94_198",201501,94,198,"M-28",0
"1195",20151546,"Chionoecetes bairdi",1,59,7,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",15,"F6","Blood","EtOH 100%","Available","201501_162_210",201501,162,210,"M-31",0
"1196",20152555,"Chionoecetes bairdi",1,61.1,9.1,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",25,"G7","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1197",20152549,"Chionoecetes bairdi",1,62.2,7.3,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",25,"A7","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1198",20152426,"Chionoecetes bairdi",1,63.7,8.5,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"B4","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1199",20152428,"Chionoecetes bairdi",1,74.3,12.3,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"D4","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1200",20151548,"Chionoecetes bairdi",1,76,10,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",15,"H6","Blood","EtOH 100%","Available","201501_162_210",201501,162,210,"M-31",0
"1201",20152427,"Chionoecetes bairdi",1,79.7,11,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"C4","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1202",20152485,"Chionoecetes bairdi",1,80.2,11.4,2,NA,NA,NA,NA,"",NA,3,2015,1,"EBS","SAP","",24,"E11","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1203",20152419,"Chionoecetes bairdi",1,81,15.5,2,NA,NA,NA,NA,"",NA,1,2015,1,"EBS","SAP","",24,"C3","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1204",20152423,"Chionoecetes bairdi",1,81.2,13.5,3,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"G3","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1205",20152422,"Chionoecetes bairdi",1,82.9,13.5,3,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"F3","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1206",20152431,"Chionoecetes bairdi",1,84,NA,2,NA,NA,NA,NA,"no chela",NA,0,2015,1,"EBS","SAP","",24,"G4","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1207",20152414,"Chionoecetes bairdi",1,84.9,15,3,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"F2","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1208",20152477,"Chionoecetes bairdi",1,85.1,14.2,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"E10","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1209",20152405,"Chionoecetes bairdi",1,86.3,15,3,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"E1","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1210",20152490,"Chionoecetes bairdi",1,88.2,15.5,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"B12","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1211",20152434,"Chionoecetes bairdi",1,88.4,13.5,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"B5","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1212",20152436,"Chionoecetes bairdi",1,89.3,15.7,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"D5","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1213",20152415,"Chionoecetes bairdi",1,90.1,14.8,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"G2","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1214",20152548,"Chionoecetes bairdi",1,90.4,15.8,2,NA,NA,NA,NA,"",NA,3,2015,1,"EBS","SAP","",25,"H6","Blood","EtOH 100%","Available","201501_94_193",201501,94,193,"L-27",0
"1215",20152421,"Chionoecetes bairdi",1,90.6,15.2,3,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"E3","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1216",20152481,"Chionoecetes bairdi",1,90.9,15.6,3,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"A11","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1217",20152494,"Chionoecetes bairdi",1,91.3,16.8,3,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"F12","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1218",20152475,"Chionoecetes bairdi",1,91.6,16.4,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"C10","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1219",20152492,"Chionoecetes bairdi",1,92,16.2,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"D12","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
"1220",20151544,"Chionoecetes bairdi",1,93,12,2,NA,NA,NA,NA,"",NA,3,2015,1,"EBS","SAP","",15,"D6","Blood","EtOH 100%","Available","201501_162_210",201501,162,210,"M-31",0
"1221",20151547,"Chionoecetes bairdi",1,93,16,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",15,"G6","Blood","EtOH 100%","Available","201501_162_210",201501,162,210,"M-31",0
"1222",20151551,"Chionoecetes bairdi",1,93,16,2,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",15,"C7","Blood","EtOH 100%","Available","201501_162_211",201501,162,211,"L-31",0
"1223",20152416,"Chionoecetes bairdi",1,93,15.6,3,NA,NA,NA,NA,"",NA,0,2015,1,"EBS","SAP","",24,"H2","Blood","EtOH 100%","Available","201501_94_196",201501,94,196,"L-29",0
